kappa,surface,anchor,sigma_top,n_estimable,n_fire,alpha,fire_top,fire_mid,fire_deep,pi_top,pi_deep,gap_top,gap_deep,dos_top,dos_deep
1.3,resonant_1.5L,222,0.3332034070415962,3,3,0.3591144701140582,True,True,True,0.4625206349021697,0.1348411067847077,0.0646943983966881,0.0393240485743978,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,223,0.3332034070415962,3,3,0.3755013560034602,True,True,True,0.4537537405336717,0.079885306612983,0.0643075261794342,0.0382109169901113,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,224,0.3332034070415962,2,2,0.1375971663211017,True,True,False,0.4516324766161949,0.3010928013490429,0.0642005059240931,0.0217250634689478,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,225,0.3332034070415962,3,3,0.3953471956649463,True,True,True,0.4341808284130669,0.1212547712021994,0.0652821486060791,0.0377373770039682,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,226,0.3332034070415962,3,3,0.3068129322990967,True,True,True,0.4897721710926679,0.0864545664596289,0.0631474824169618,0.0412701691890905,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,227,0.3332034070415962,3,3,0.5431739663295863,True,True,True,0.4747978031878583,0.1284304693024443,0.0677799893806469,0.0319211245707814,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,228,0.3332034070415962,3,3,0.418512588128331,True,True,True,0.4955517214081251,0.0860314439694882,0.0614827138630512,0.0344178188097768,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,229,0.3332034070415962,3,3,0.4502722973995108,True,True,True,0.451377679256726,0.208330476964964,0.0610963599488018,0.0327283718450909,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,230,0.3332034070415962,2,2,0.0809465464726816,True,True,False,0.4631905179152747,0.4311185497958064,0.0670198927605867,0.0219995240381718,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,231,0.3332034070415962,2,2,-0.1635590295244378,True,True,False,0.494314833487355,0.1806803931107712,0.0621777923322917,0.0227965563221931,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,232,0.3332034070415962,2,3,0.1295505070361707,True,True,True,0.4644378102244224,0.0233818205088986,0.067098147189822,0.0489205207916238,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,233,0.3332034070415962,2,3,0.0268575412291749,True,True,True,0.4746525960357763,0.040257294460655,0.0661924167208123,0.0472217972068024,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,234,0.3332034070415962,3,3,0.3843013359156004,True,True,True,0.4792350137442067,0.0993504298239727,0.0642076729072245,0.0376889875476436,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,235,0.3332034070415962,3,3,0.3482410979959953,True,True,True,0.4653378580222353,0.0750514629158772,0.0640601905408156,0.0395299435044632,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,236,0.3332034070415962,3,3,0.4478729919895756,True,True,True,0.4639633248204957,0.1239832938724104,0.0634294037142942,0.0340913515408539,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,237,0.3332034070415962,3,3,0.4773316187920766,True,True,True,0.4400160900743297,0.1482010259005175,0.0620204487964082,0.0320001957013394,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,238,0.3332034070415962,2,3,0.1099423386853898,True,True,True,0.4717472720297333,0.0336533282789123,0.0603414021136609,0.0514151004879084,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,239,0.3332034070415962,3,3,0.3478949028845914,True,True,True,0.4850304319965438,0.0791548073565279,0.0634687108840803,0.0391837570653354,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,240,0.3332034070415962,2,3,-3.530015190256321e-05,True,True,True,0.4879445085811189,0.0373434433704433,0.0635297272253958,0.0462033934661612,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,241,0.3332034070415962,3,3,0.4774780085292416,True,True,True,0.4370197474620718,0.1110890118913615,0.0671500786853831,0.0346398593714733,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,242,0.3332034070415962,2,3,0.2779333655362557,True,True,True,0.4713314142522031,0.0617977181442092,0.063056808913893,0.042894284621832,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,243,0.3332034070415962,2,2,-0.1053984688711091,True,True,False,0.4456660102410261,0.3606995507466476,0.0604511858771893,0.010210347001557,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,244,0.3332034070415962,3,3,0.4963559792617314,True,True,True,0.4737845029836013,0.132373025562121,0.0668157193612746,0.0335770526727473,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,245,0.3332034070415962,2,2,-0.021576177054564,True,True,False,0.4807159670123711,0.3410757799101064,0.0631445381441363,0.0036122322943156,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,246,0.3332034070415962,2,2,0.193542547715193,True,True,False,0.471099161297358,0.1978755111952629,0.0654293047734313,0.0273511053908152,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,247,0.3332034070415962,3,3,0.6119060312544409,True,True,True,0.4341170371137094,0.2035242073763059,0.0676374557701145,0.0289589708048621,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,248,0.3332034070415962,2,2,-0.2988375771522801,True,True,False,0.4716885194443466,0.4293440367889671,0.0654844704769065,0.0219477857563884,0.7692307692307692,3.0769230769230766
1.3,resonant_1.5L,249,0.3332034070415962,2,2,0.0132163909009937,True,True,False,0.4883206634405137,0.3588490293131737,0.0663685225735249,0.0122789735804771,0.7692307692307692,3.0769230769230766
1.3,honest,0,0.3332034070415962,0,0,,False,False,False,0.3236263417162938,0.3081345191707276,0.0237974096232776,0.0140027878427174,0.7692307692307692,3.0769230769230766
1.3,honest,1,0.3332034070415962,0,0,,False,False,False,0.4997360472773622,0.404965790933206,0.010893010591419,0.020100991395843,0.7692307692307692,3.0769230769230766
1.3,honest,2,0.3332034070415962,1,1,,False,True,False,0.3530439976477083,0.4656863988309471,0.0204712940241897,0.013585408666364,0.7692307692307692,3.0769230769230766
1.3,honest,3,0.3332034070415962,0,0,,False,False,False,0.248648822425457,0.4834166822797078,0.0105765426610456,0.0072056278872085,0.7692307692307692,3.0769230769230766
1.3,honest,4,0.3332034070415962,0,0,,False,False,False,0.4466767284691062,0.143525479429098,0.0178205260488097,0.0127612518636824,0.7692307692307692,3.0769230769230766
1.3,honest,5,0.3332034070415962,0,0,,False,False,False,0.4980467456592302,0.4970061475975547,0.0107854170824465,0.0212616461551491,0.7692307692307692,3.0769230769230766
1.3,honest,6,0.3332034070415962,0,0,,False,False,False,0.2192954082026395,0.3303693535250863,0.0231990337701597,0.0209782279863314,0.7692307692307692,3.0769230769230766
1.3,honest,7,0.3332034070415962,0,0,,False,False,False,0.4830223953649079,0.406090438444228,0.0186731381475425,0.011588763434152,0.7692307692307692,3.0769230769230766
1.3,honest,8,0.3332034070415962,0,0,,False,False,False,0.3331824037517669,0.4395199362368386,0.0231398723983883,0.0167830108156732,0.7692307692307692,3.0769230769230766
1.3,honest,9,0.3332034070415962,1,1,,False,False,True,0.4759842621068967,0.4852222664864591,0.020229733374027,0.0255479846307056,0.7692307692307692,3.0769230769230766
1.3,honest,10,0.3332034070415962,0,0,,False,False,False,0.4965332649711202,0.2457596546522154,0.0010970988929302,0.0226254436313507,0.7692307692307692,3.0769230769230766
1.3,honest,11,0.3332034070415962,0,0,,False,False,False,0.2837186761013017,0.393914194993967,0.0081188486812778,0.0223066246020973,0.7692307692307692,3.0769230769230766
1.3,honest,12,0.3332034070415962,0,0,,False,False,False,0.1756372051694339,0.3196794505090131,0.0251014043694122,0.0196552573291402,0.7692307692307692,3.0769230769230766
1.3,honest,13,0.3332034070415962,0,0,,False,False,False,0.2141085459721423,0.3808772972746885,0.0192203879145105,0.019236672335861,0.7692307692307692,3.0769230769230766
1.3,honest,14,0.3332034070415962,0,0,,False,False,False,0.2419243637244596,0.3098390232116197,0.0112294548790921,0.0211100088241586,0.7692307692307692,3.0769230769230766
1.3,honest,15,0.3332034070415962,0,0,,False,False,False,0.2658244610211135,0.4249065815820211,0.0216972299538515,0.0071943270187329,0.7692307692307692,3.0769230769230766
1.3,honest,16,0.3332034070415962,0,0,,False,False,False,0.3741015367875701,0.2780708253553645,0.0231737280501274,0.0207122674020564,0.7692307692307692,3.0769230769230766
1.3,honest,17,0.3332034070415962,0,0,,False,False,False,0.3303409323139848,0.3993617904449523,0.0167896632369603,0.0235766766403005,0.7692307692307692,3.0769230769230766
1.3,honest,18,0.3332034070415962,0,0,,False,False,False,0.3173168979388878,0.3788724447167703,0.0245056404082474,0.0127980050954331,0.7692307692307692,3.0769230769230766
1.3,honest,19,0.3332034070415962,0,0,,False,False,False,0.4242443064782456,0.488171327941212,0.0229681220454133,0.0193367674803646,0.7692307692307692,3.0769230769230766
1.3,honest,20,0.3332034070415962,0,0,,False,False,False,0.4323486482551503,0.3638356572655493,0.01378958916917,0.0216910356992823,0.7692307692307692,3.0769230769230766
1.3,honest,21,0.3332034070415962,0,0,,False,False,False,0.2922051211850222,0.2425814272232342,0.0212350537673287,0.023225898553915,0.7692307692307692,3.0769230769230766
1.3,honest,22,0.3332034070415962,0,0,,False,False,False,0.4750682367881835,0.4420092735935654,0.0186215690676293,0.018934911709757,0.7692307692307692,3.0769230769230766
1.3,honest,23,0.3332034070415962,0,0,,False,False,False,0.3277015336747981,0.4111156074179242,0.0198933784103705,0.0115235076773474,0.7692307692307692,3.0769230769230766
1.3,honest,24,0.3332034070415962,1,1,,False,False,True,0.4245209045242682,0.2854718483165472,0.0187837720974226,0.0246865982161322,0.7692307692307692,3.0769230769230766
1.3,honest,25,0.3332034070415962,0,0,,False,False,False,0.4672368863181201,0.3086646782125719,0.0035924350558745,0.0240493404131755,0.7692307692307692,3.0769230769230766
1.3,honest,26,0.3332034070415962,0,0,,False,False,False,0.4202516541416227,0.320883820995594,0.0118283605527468,0.014520855338591,0.7692307692307692,3.0769230769230766
1.3,honest,27,0.3332034070415962,0,0,,False,False,False,0.4042163194063994,0.4721510176530796,0.0219733321926549,0.0145494539233177,0.7692307692307692,3.0769230769230766
1.3,honest,28,0.3332034070415962,0,0,,False,False,False,0.4822468123156016,0.4843824806081117,0.0048118549808616,0.0170628882133746,0.7692307692307692,3.0769230769230766
1.3,honest,29,0.3332034070415962,0,0,,False,False,False,0.4536059460962696,0.1844583923574316,0.0238598995579863,0.0049130773314147,0.7692307692307692,3.0769230769230766
1.3,honest,30,0.3332034070415962,1,1,,False,False,True,0.4895368329337221,0.1269818252323757,0.0045362763647922,0.0322991787997726,0.7692307692307692,3.0769230769230766
1.3,honest,31,0.3332034070415962,0,0,,False,False,False,0.2149351575619537,0.3632146419064025,0.0244356055206862,0.019754308557719,0.7692307692307692,3.0769230769230766
1.3,honest,32,0.3332034070415962,0,0,,False,False,False,0.3648524693878351,0.3381679326337765,0.0113723027066534,0.0212949022555613,0.7692307692307692,3.0769230769230766
1.3,honest,33,0.3332034070415962,0,0,,False,False,False,0.4770569008648094,0.3195196323910477,0.005718230476205,0.0138340325774538,0.7692307692307692,3.0769230769230766
1.3,honest,34,0.3332034070415962,0,0,,False,False,False,0.3608799942116223,0.2583576571750178,0.0212287680417372,0.0202307437504764,0.7692307692307692,3.0769230769230766
1.3,honest,35,0.3332034070415962,0,0,,False,False,False,0.3404025631779003,0.3262044114745477,0.015685212569608,0.0225869072218143,0.7692307692307692,3.0769230769230766
1.3,honest,36,0.3332034070415962,0,0,,False,False,False,0.4759522116716451,0.4822896284784523,0.0047999807699131,0.0081378183595762,0.7692307692307692,3.0769230769230766
1.3,honest,37,0.3332034070415962,0,0,,False,False,False,0.3859167266121568,0.3309265497456259,0.0230412375639644,0.0217085472420274,0.7692307692307692,3.0769230769230766
1.3,honest,38,0.3332034070415962,0,0,,False,False,False,0.3589070744555192,0.4104673534144535,0.0205524681665788,0.0132283690386829,0.7692307692307692,3.0769230769230766
1.3,honest,39,0.3332034070415962,0,0,,False,False,False,0.2014738829906018,0.4153324407728158,0.0241250718483055,0.012702959463348,0.7692307692307692,3.0769230769230766
1.3,honest,40,0.3332034070415962,0,0,,False,False,False,0.3875822455557671,0.1968169618893339,0.0160083419752809,0.0235003079234253,0.7692307692307692,3.0769230769230766
1.3,honest,41,0.3332034070415962,0,0,,False,False,False,0.361768132740846,0.3493705837070027,0.0158411219293769,0.0094453944261911,0.7692307692307692,3.0769230769230766
1.3,honest,42,0.3332034070415962,0,0,,False,False,False,0.453123749561482,0.1077445004480473,0.0082736025889643,0.0208427670776271,0.7692307692307692,3.0769230769230766
1.3,honest,43,0.3332034070415962,1,1,,False,False,True,0.4258645634328454,0.195065315599979,0.005859116501617,0.0286670274433622,0.7692307692307692,3.0769230769230766
1.3,honest,44,0.3332034070415962,0,0,,False,False,False,0.0974592703311198,0.3357043890178372,0.0169935578947276,0.0233817844235426,0.7692307692307692,3.0769230769230766
1.3,honest,45,0.3332034070415962,0,0,,False,False,False,0.3074538349748171,0.4936939082161747,0.0086401238259131,0.0037900057537745,0.7692307692307692,3.0769230769230766
1.3,honest,46,0.3332034070415962,0,0,,False,False,False,0.4796082655297573,0.4865319509411011,0.0190855203121263,0.0226868284598601,0.7692307692307692,3.0769230769230766
1.3,honest,47,0.3332034070415962,0,0,,False,False,False,0.355934421363111,0.4105881392168242,0.0212279770176241,0.0113126278546965,0.7692307692307692,3.0769230769230766
1.3,honest,48,0.3332034070415962,0,0,,False,False,False,0.4705008313159834,0.4800096540616356,0.0221773603189439,0.0220211969530048,0.7692307692307692,3.0769230769230766
1.3,honest,49,0.3332034070415962,0,0,,False,False,False,0.4731633770117311,0.2144366754160656,0.0231608457608639,0.0221339686803581,0.7692307692307692,3.0769230769230766
1.3,honest,50,0.3332034070415962,1,1,,False,False,True,0.4332715982244082,0.3314950571010025,0.0207073610387718,0.0262240288862646,0.7692307692307692,3.0769230769230766
1.3,honest,51,0.3332034070415962,1,1,,True,False,False,0.3469439265727764,0.2336911067680467,0.0270006836439377,0.0211976889040663,0.7692307692307692,3.0769230769230766
1.3,honest,52,0.3332034070415962,0,0,,False,False,False,0.3435967976087087,0.2315638120576036,0.0219409973434786,0.0243767619636536,0.7692307692307692,3.0769230769230766
1.3,honest,53,0.3332034070415962,0,0,,False,False,False,0.3528314973003744,0.3645207227615167,0.020076794520229,0.0143914698709482,0.7692307692307692,3.0769230769230766
1.3,honest,54,0.3332034070415962,0,0,,False,False,False,0.4590637424471938,0.4897100680075568,0.0051951498545801,0.0028876666586721,0.7692307692307692,3.0769230769230766
1.3,honest,55,0.3332034070415962,0,0,,False,False,False,0.3717487697774975,0.4821306718964813,0.0166896095225036,0.0032170464689255,0.7692307692307692,3.0769230769230766
1.3,honest,56,0.3332034070415962,0,0,,False,False,False,0.4239057642402888,0.4720363013888087,0.0077191149417573,0.0098655664858466,0.7692307692307692,3.0769230769230766
1.3,honest,57,0.3332034070415962,1,1,,True,False,False,0.490808069482987,0.3941200670515806,0.0256439101051037,0.0053853714202803,0.7692307692307692,3.0769230769230766
1.3,honest,58,0.3332034070415962,0,0,,False,False,False,0.1020105733263398,0.2267365273479252,0.0251478072475933,0.0175230840565228,0.7692307692307692,3.0769230769230766
1.3,honest,59,0.3332034070415962,0,0,,False,False,False,0.3485612354481886,0.4092502667239694,0.0232362656613305,0.0236139831101527,0.7692307692307692,3.0769230769230766
1.3,honest,60,0.3332034070415962,1,1,,True,False,False,0.2930847001414478,0.2680337905874661,0.0257917375726947,0.0159115545198511,0.7692307692307692,3.0769230769230766
1.3,honest,61,0.3332034070415962,0,0,,False,False,False,0.4350061992321931,0.4194518055870045,0.0112279780083406,0.008270907201657,0.7692307692307692,3.0769230769230766
1.3,honest,62,0.3332034070415962,1,1,,False,True,False,0.4233276523031924,0.3382739497765966,0.0115005077112822,0.0214232249414572,0.7692307692307692,3.0769230769230766
1.3,honest,63,0.3332034070415962,0,0,,False,False,False,0.3939617679293147,0.3233588206714177,0.0131630329638621,0.02305917627804,0.7692307692307692,3.0769230769230766
1.3,honest,64,0.3332034070415962,0,0,,False,False,False,0.4982793402367863,0.4274507002978134,0.0164180621302855,0.0140391486301603,0.7692307692307692,3.0769230769230766
1.3,honest,65,0.3332034070415962,0,0,,False,False,False,0.4267087050325581,0.4914641065132227,0.0235649073316074,0.020930802811476,0.7692307692307692,3.0769230769230766
1.3,honest,66,0.3332034070415962,0,0,,False,False,False,0.4910433698256413,0.4306205701965589,0.0018722314924347,0.0238488034104005,0.7692307692307692,3.0769230769230766
1.3,honest,67,0.3332034070415962,0,0,,False,False,False,0.4160390429654749,0.2271630560081647,0.0139372385877648,0.011630284331693,0.7692307692307692,3.0769230769230766
1.3,honest,68,0.3332034070415962,0,0,,False,False,False,0.4573215261709776,0.4948846780230792,0.0176131065274103,0.0009203484719737,0.7692307692307692,3.0769230769230766
1.3,honest,69,0.3332034070415962,1,1,,True,False,False,0.4391842029550813,0.3480198126546098,0.0261811661811532,0.0210775015824528,0.7692307692307692,3.0769230769230766
1.3,honest,70,0.3332034070415962,0,0,,False,False,False,0.442698779155991,0.3888597082361174,0.0133444342116436,0.0086224716343754,0.7692307692307692,3.0769230769230766
1.3,honest,71,0.3332034070415962,0,0,,False,False,False,0.4604572907269187,0.4879110087181703,0.0235657148510194,0.0202960507206969,0.7692307692307692,3.0769230769230766
1.3,honest,72,0.3332034070415962,0,0,,False,False,False,0.4504803408461903,0.2679261925388692,0.0033147730435889,0.0235625896284576,0.7692307692307692,3.0769230769230766
1.3,honest,73,0.3332034070415962,0,0,,False,False,False,0.4265725304843402,0.3689403519738073,0.019968862654635,0.0158695881635493,0.7692307692307692,3.0769230769230766
1.3,honest,74,0.3332034070415962,0,0,,False,False,False,0.3199637290086876,0.4609310579621308,0.0221989017289587,0.0180930700382247,0.7692307692307692,3.0769230769230766
1.3,honest,75,0.3332034070415962,0,0,,False,False,False,0.4410212132871274,0.4282649328348896,0.0161478270348764,0.0172658647522374,0.7692307692307692,3.0769230769230766
1.3,honest,76,0.3332034070415962,1,1,,False,False,True,0.1455538041099327,0.0980550080478182,0.0196717554946831,0.0276294555485136,0.7692307692307692,3.0769230769230766
1.3,honest,77,0.3332034070415962,0,0,,False,False,False,0.4994607525344952,0.4905386246700937,5.549392438255286e-05,0.0010678948852754,0.7692307692307692,3.0769230769230766
1.3,honest,78,0.3332034070415962,0,0,,False,False,False,0.4713291138910392,0.3600593554648555,0.0213702959601997,0.0224053084550815,0.7692307692307692,3.0769230769230766
1.3,honest,79,0.3332034070415962,0,0,,False,False,False,0.4787166250938752,0.4744557811455424,0.0192740974550679,0.0120062897154088,0.7692307692307692,3.0769230769230766
1.3,honest,80,0.3332034070415962,0,0,,False,False,False,0.3084690775875834,0.3549678041699882,0.0237784609353332,0.0197065026908386,0.7692307692307692,3.0769230769230766
1.3,honest,81,0.3332034070415962,0,0,,False,False,False,0.3319447718371442,0.355829051121676,0.0185358252849691,0.0156006498021156,0.7692307692307692,3.0769230769230766
1.3,honest,82,0.3332034070415962,0,0,,False,False,False,0.2347859069332313,0.4008354024254598,0.0167595935008201,0.0143123496186642,0.7692307692307692,3.0769230769230766
1.3,honest,83,0.3332034070415962,0,0,,False,False,False,0.4349302559108958,0.3802928234809098,0.0210436748093058,0.0237922103261469,0.7692307692307692,3.0769230769230766
1.3,honest,84,0.3332034070415962,0,0,,False,False,False,0.4964558854469029,0.4329166661541662,0.0228679275522485,0.0232047062724085,0.7692307692307692,3.0769230769230766
1.3,honest,85,0.3332034070415962,0,0,,False,False,False,0.414480318239191,0.4846880242728505,0.0222353543236044,0.0119054247414524,0.7692307692307692,3.0769230769230766
1.3,honest,86,0.3332034070415962,0,0,,False,False,False,0.2219552031376888,0.3160772193211169,0.019787321837977,0.0124038586135377,0.7692307692307692,3.0769230769230766
1.3,honest,87,0.3332034070415962,0,0,,False,False,False,0.2473662086306094,0.4296078089030208,0.0220431999075136,0.0234821250657696,0.7692307692307692,3.0769230769230766
1.3,honest,88,0.3332034070415962,0,0,,False,False,False,0.2986716453009002,0.4436876638167883,0.0137355081906246,0.0105675066866845,0.7692307692307692,3.0769230769230766
1.3,honest,89,0.3332034070415962,0,0,,False,False,False,0.4682001297959914,0.377610235186335,0.0022899477467518,0.0223332216721149,0.7692307692307692,3.0769230769230766
1.3,honest,90,0.3332034070415962,0,0,,False,False,False,0.4145531704130776,0.4536021015599046,0.0177605454229585,0.005368279822162,0.7692307692307692,3.0769230769230766
1.3,honest,91,0.3332034070415962,0,0,,False,False,False,0.4392680562444941,0.3992400487026166,0.0199428563855329,0.010834398414692,0.7692307692307692,3.0769230769230766
1.3,honest,92,0.3332034070415962,0,0,,False,False,False,0.4915213171430708,0.3069041333225143,0.0046111380891668,0.0224897031047848,0.7692307692307692,3.0769230769230766
1.3,honest,93,0.3332034070415962,0,0,,False,False,False,0.4974866887927805,0.2823824029111406,0.0020110052763355,0.0176388923378691,0.7692307692307692,3.0769230769230766
1.3,honest,94,0.3332034070415962,0,0,,False,False,False,0.4478858867058292,0.0593264411983621,0.0097404199824131,0.0292960758501649,0.7692307692307692,3.0769230769230766
1.3,honest,95,0.3332034070415962,1,1,,False,True,False,0.478237923809499,0.2173703831269477,0.0012013067369368,0.0143983292018964,0.7692307692307692,3.0769230769230766
1.3,honest,96,0.3332034070415962,0,0,,False,False,False,0.4771753455987623,0.2311679589627157,0.016561588859347,0.0165170082837207,0.7692307692307692,3.0769230769230766
1.3,honest,97,0.3332034070415962,0,0,,False,False,False,0.3756712739376481,0.2572871393227118,0.0123382636953142,0.0159292964422492,0.7692307692307692,3.0769230769230766
1.3,honest,98,0.3332034070415962,0,0,,False,False,False,0.1899883637383675,0.4828456445306334,0.0218464660862049,0.0186680669994898,0.7692307692307692,3.0769230769230766
1.3,honest,99,0.3332034070415962,0,0,,False,False,False,0.2968553659800549,0.4510495832506944,0.0193346714819549,0.006625712708855,0.7692307692307692,3.0769230769230766
1.3,honest,100,0.3332034070415962,0,0,,False,False,False,0.4493452781726382,0.4963237931982652,0.0060444083714624,0.0208864101200196,0.7692307692307692,3.0769230769230766
1.3,honest,101,0.3332034070415962,0,0,,False,False,False,0.3388052101227467,0.4886739206657948,0.006999664925894,0.0169164428801304,0.7692307692307692,3.0769230769230766
1.3,honest,102,0.3332034070415962,0,0,,False,False,False,0.4697052647329763,0.4321469774207619,0.0211465002270085,0.0236860968034716,0.7692307692307692,3.0769230769230766
1.3,honest,103,0.3332034070415962,0,0,,False,False,False,0.499441732117114,0.3366910406707312,0.0199545211599972,0.0071309782966226,0.7692307692307692,3.0769230769230766
1.3,honest,104,0.3332034070415962,0,0,,False,False,False,0.3537859116726107,0.2977022343500625,0.01440832695811,0.0152555792441142,0.7692307692307692,3.0769230769230766
1.3,honest,105,0.3332034070415962,0,0,,False,False,False,0.3731239513200879,0.433424177360503,0.0178442413977764,0.0104122454328872,0.7692307692307692,3.0769230769230766
1.3,honest,106,0.3332034070415962,0,0,,False,False,False,0.4768333841784528,0.4681366666032051,0.0062925332271825,0.0198888104832693,0.7692307692307692,3.0769230769230766
1.3,honest,107,0.3332034070415962,0,0,,False,False,False,0.4172790837107047,0.3238236356956545,0.0127394180255467,0.0184449221560121,0.7692307692307692,3.0769230769230766
1.3,honest,108,0.3332034070415962,1,1,,True,False,False,0.2773014599652378,0.3909358089102576,0.0257034766234426,0.0083398237598608,0.7692307692307692,3.0769230769230766
1.3,honest,109,0.3332034070415962,0,0,,False,False,False,0.3587386654151326,0.4609715772430972,0.0192821250667169,0.0058676691274826,0.7692307692307692,3.0769230769230766
